# [0]SEQN, [1]Timestamp, [2]Fix_Mode, [3]Num_SV, [4]GPS_Week, [5]TOW, [6]Latitude, [7]Longitude, [8]Ellipsoid_Altitude, [9]MSL_Altitude, [10]GDOP, [11]PDOP, [12]HDOP, [13]VDOP, [14]TDOP, [15]ECEF_X, [16]ECEF_Y, [17]ECEF_Z, [18]ECEF_VX, [19]ECEF_VY, [20]ECEF_VZ
101142,118037507165632,2,10,1854,66015.44,43.8011241,-120.658493,5106.13,5125.33,1.73,1.55,0.87,1.28,0.76,-2353017.14,-3969480.23,4395703.88,0.64,7.89,-3.94
101145,118037556382505,2,10,1854,66015.49,43.8011251,-120.6584949,5105.76,5124.96,1.73,1.55,0.87,1.28,0.76,-2353017.1,-3969479.85,4395703.7,1.07,7.94,-4.07
101147,118037606991035,2,10,1854,66015.54,43.8011258,-120.6584974,5105.41,5124.61,1.73,1.55,0.87,1.28,0.76,-2353017.11,-3969479.5,4395703.52,0.87,7.85,-4.04
101150,118037656038823,2,10,1854,66015.59,43.8011268,-120.6584993,5105.04,5124.24,1.73,1.55,0.87,1.28,0.76,-2353017.07,-3969479.12,4395703.35,1.07,7.91,-3.95
101152,118037706612363,2,10,1854,66015.64,43.8011276,-120.6585016,5104.68,5123.88,1.73,1.55,0.87,1.28,0.76,-2353017.06,-3969478.75,4395703.16,0.93,7.84,-3.94
101155,118037755638430,2,10,1854,66015.69,43.8011285,-120.6585034,5104.32,5123.52,1.73,1.55,0.87,1.28,0.76,-2353017.02,-3969478.39,4395702.99,1.0,7.48,-4.0
101157,118037806489938,2,10,1854,66015.74,43.8011292,-120.6585054,5103.95,5123.15,1.73,1.55,0.87,1.28,0.76,-2353016.99,-3969478.03,4395702.79,-0.02,7.01,-3.97
101160,118037855494494,2,10,1854,66015.79,43.8011301,-120.6585073,5103.6,5122.8,1.73,1.55,0.87,1.28,0.76,-2353016.96,-3969477.68,4395702.61,0.98,7.43,-3.95
101162,118037905825336,2,10,1854,66015.84,43.801131,-120.658509,5103.23,5122.43,1.73,1.55,0.87,1.28,0.76,-2353016.92,-3969477.32,4395702.43,0.81,7.34,-3.98
101165,118037955148437,2,10,1854,66015.89,43.8011317,-120.6585108,5102.86,5122.06,1.73,1.55,0.87,1.28,0.76,-2353016.88,-3969476.97,4395702.23,0.81,7.14,-4.11
101167,118038009918740,2,10,1854,66015.94,43.8011319,-120.6585132,5102.51,5121.71,1.73,1.55,0.87,1.28,0.76,-2353016.9,-3969476.64,4395702.0,0.56,7.04,-4.1
101170,118038055227924,2,10,1854,66015.99,43.8011325,-120.6585151,5102.14,5121.34,1.73,1.55,0.87,1.28,0.76,-2353016.87,-3969476.3,4395701.8,0.71,7.09,-4.41
101172,118038106666588,2,10,1854,66016.04,43.8011325,-120.6585179,5101.78,5120.98,1.73,1.55,0.87,1.28,0.76,-2353016.93,-3969475.95,4395701.55,0.38,6.98,-4.36
101175,118038155018896,2,10,1854,66016.09,43.801133,-120.6585198,5101.42,5120.62,1.73,1.55,0.87,1.28,0.76,-2353016.92,-3969475.62,4395701.33,0.61,7.25,-4.84
101177,118038205054239,2,10,1854,66016.14,43.8011324,-120.6585234,5101.04,5120.24,1.73,1.55,0.87,1.28,0.76,-2353017.04,-3969475.27,4395701.03,0.06,7.06,-4.78
101180,118038254604534,2,10,1854,66016.19,43.8011328,-120.6585254,5100.67,5119.87,1.73,1.55,0.87,1.28,0.76,-2353017.04,-3969474.94,4395700.8,0.49,7.39,-5.45
101182,118038310155244,2,10,1854,66016.24,43.8011321,-120.6585291,5100.3,5119.5,1.73,1.55,0.87,1.28,0.76,-2353017.19,-3969474.6,4395700.49,-0.04,7.19,-5.38
101185,118038359711825,2,10,1854,66016.29,43.8011316,-120.6585325,5099.95,5119.15,1.73,1.55,0.87,1.28,0.76,-2353017.31,-3969474.28,4395700.21,-0.46,7.05,-5.37
101187,118038409747378,2,10,1854,66016.34,43.8011313,-120.6585353,5099.6,5118.8,1.73,1.55,0.87,1.28,0.76,-2353017.39,-3969473.96,4395699.94,-0.62,7.01,-5.4
101190,118038459330010,2,10,1854,66016.39,43.8011312,-120.6585379,5099.25,5118.45,1.73,1.55,0.87,1.28,0.76,-2353017.44,-3969473.65,4395699.69,-0.65,7.0,-5.43
101192,118038509364515,2,10,1854,66016.44,43.8011312,-120.6585402,5098.88,5118.08,1.73,1.55,0.87,1.28,0.76,-2353017.46,-3969473.32,4395699.44,-0.13,6.87,-5.73
101195,118038558889667,2,10,1854,66016.49,43.8011313,-120.6585423,5098.49,5117.69,1.73,1.55,0.87,1.28,0.76,-2353017.46,-3969472.99,4395699.18,0.42,7.13,-5.57
101197,118038609008750,2,10,1854,66016.54,43.8011313,-120.6585442,5098.1,5117.3,1.73,1.55,0.87,1.28,0.76,-2353017.45,-3969472.66,4395698.9,0.13,6.67,-5.44
101200,118038658593827,2,10,1854,66016.59,43.8011313,-120.6585462,5097.72,5116.92,1.73,1.55,0.87,1.28,0.76,-2353017.45,-3969472.35,4395698.64,0.18,6.61,-5.35
101202,118038708880668,2,10,1854,66016.64,43.8011312,-120.6585485,5097.33,5116.53,1.73,1.55,0.87,1.28,0.76,-2353017.47,-3969472.02,4395698.36,-0.81,6.43,-5.31
101205,118038758124430,2,10,1854,66016.69,43.8011311,-120.6585507,5096.95,5116.15,1.73,1.55,0.87,1.28,0.76,-2353017.49,-3969471.7,4395698.09,-0.1,6.49,-5.49
101207,118038808700974,2,10,1854,66016.74,43.801131,-120.6585528,5096.56,5115.76,1.73,1.55,0.87,1.28,0.76,-2353017.49,-3969471.38,4395697.81,0.18,6.58,-5.5
101210,118038857972463,2,10,1854,66016.79,43.8011308,-120.6585548,5096.17,5115.37,1.73,1.55,0.87,1.28,0.76,-2353017.5,-3969471.07,4395697.53,-0.12,6.46,-5.54
101212,118038908225571,2,10,1854,66016.84,43.8011306,-120.6585569,5095.79,5114.99,1.73,1.55,0.87,1.28,0.76,-2353017.51,-3969470.76,4395697.25,-0.13,6.46,-5.63
101215,118038957778939,2,10,1854,66016.89,43.8011303,-120.6585591,5095.43,5114.63,1.73,1.55,0.87,1.28,0.76,-2353017.54,-3969470.46,4395696.97,-0.31,6.24,-5.48
101217,118039011836372,2,10,1854,66016.94,43.8011299,-120.6585612,5095.04,5114.24,1.73,1.55,0.87,1.28,0.76,-2353017.56,-3969470.16,4395696.68,-0.26,6.39,-5.68
101220,118039056866749,2,10,1854,66016.99,43.8011296,-120.6585633,5094.66,5113.86,1.73,1.55,0.87,1.28,0.76,-2353017.57,-3969469.86,4395696.39,-0.3,6.39,-5.62
101222,118039107911928,2,10,1854,66017.04,43.8011294,-120.6585654,5094.29,5113.49,1.73,1.55,0.87,1.28,0.76,-2353017.59,-3969469.56,4395696.11,-0.28,6.37,-5.75
101225,118039156333518,2,10,1854,66017.09,43.801129,-120.6585675,5093.93,5113.13,1.73,1.55,0.87,1.28,0.76,-2353017.62,-3969469.27,4395695.83,-0.6,6.19,-5.62
101227,118039206577617,2,10,1854,66017.14,43.8011286,-120.6585697,5093.57,5112.77,1.73,1.55,0.87,1.28,0.76,-2353017.66,-3969468.99,4395695.55,-0.51,6.08,-5.73
101230,118039260073386,2,10,1854,66017.19,43.8011282,-120.6585718,5093.2,5112.4,1.73,1.55,0.87,1.28,0.76,-2353017.68,-3969468.7,4395695.26,-0.53,6.22,-5.83
101232,118039306603745,2,10,1854,66017.24,43.8011276,-120.6585742,5092.84,5112.04,1.73,1.55,0.87,1.28,0.76,-2353017.74,-3969468.41,4395694.97,-1.05,6.03,-5.72
101235,118039355650554,2,10,1854,66017.29,43.8011272,-120.6585766,5092.49,5111.69,1.73,1.55,0.87,1.28,0.76,-2353017.79,-3969468.12,4395694.7,-0.65,6.3,-5.78
101237,118039406201605,2,10,1854,66017.34,43.8011271,-120.6585788,5092.15,5111.35,1.73,1.55,0.87,1.28,0.76,-2353017.82,-3969467.83,4395694.45,-0.11,6.6,-5.53
101240,118039455278377,2,10,1854,66017.39,43.801127,-120.658581,5091.81,5111.01,1.73,1.55,0.87,1.28,0.76,-2353017.85,-3969467.53,4395694.21,-0.11,6.34,-5.43
101242,118039505790457,2,10,1854,66017.44,43.8011269,-120.658583,5091.45,5110.65,1.73,1.55,0.87,1.28,0.76,-2353017.86,-3969467.23,4395693.95,-0.06,6.38,-5.43
101245,118039554862968,2,10,1854,66017.49,43.8011267,-120.6585851,5091.09,5110.29,1.73,1.55,0.87,1.28,0.76,-2353017.89,-3969466.93,4395693.68,-0.69,6.12,-5.05
101247,118039605563270,2,10,1854,66017.54,43.8011264,-120.6585874,5090.7,5109.9,1.73,1.55,0.87,1.28,0.76,-2353017.91,-3969466.62,4395693.39,-0.59,6.19,-5.08
101250,118039654764219,2,10,1854,66017.59,43.8011264,-120.6585896,5090.35,5109.55,1.73,1.55,0.87,1.28,0.76,-2353017.94,-3969466.31,4395693.14,-0.51,6.25,-5.07
101252,118039704978636,2,10,1854,66017.64,43.8011259,-120.6585921,5089.97,5109.17,1.73,1.55,0.87,1.28,0.76,-2353017.99,-3969466.0,4395692.84,-0.99,6.15,-4.87
101255,118039754316334,2,10,1854,66017.69,43.8011257,-120.6585946,5089.63,5108.83,1.73,1.55,0.87,1.28,0.76,-2353018.05,-3969465.71,4395692.59,-0.88,6.17,-4.61
101257,118039804689849,2,10,1854,66017.74,43.8011257,-120.6585971,5089.36,5108.56,1.73,1.55,0.87,1.28,0.76,-2353018.12,-3969465.44,4395692.41,-0.92,5.95,-4.18
101260,118039854084957,2,10,1854,66017.79,43.8011253,-120.6585996,5088.98,5108.18,1.73,1.55,0.87,1.28,0.76,-2353018.17,-3969465.13,4395692.11,-0.87,6.25,-4.81
101262,118039910185946,2,10,1854,66017.84,43.8011249,-120.6586021,5088.61,5107.81,1.73,1.55,0.87,1.28,0.76,-2353018.22,-3969464.82,4395691.83,-0.86,6.26,-4.81
101265,118039959241765,2,10,1854,66017.89,43.8011246,-120.6586046,5088.24,5107.44,1.73,1.55,0.87,1.28,0.76,-2353018.27,-3969464.5,4395691.54,-0.84,6.35,-4.94
101267,118040013780754,2,10,1854,66017.94,43.8011244,-120.6586071,5087.87,5107.07,1.73,1.55,0.87,1.28,0.76,-2353018.31,-3969464.19,4395691.27,-0.79,6.36,-4.94
101270,118040058817137,2,10,1854,66017.99,43.8011241,-120.6586095,5087.48,5106.68,1.73,1.55,0.87,1.28,0.76,-2353018.35,-3969463.87,4395690.98,-0.63,6.52,-5.13
101272,118040110295681,2,10,1854,66018.04,43.801124,-120.6586118,5087.11,5106.31,1.73,1.55,0.87,1.28,0.76,-2353018.38,-3969463.55,4395690.72,-0.67,6.42,-5.0
101275,118040158585271,2,10,1854,66018.09,43.8011239,-120.6586142,5086.73,5105.93,1.73,1.55,0.87,1.28,0.76,-2353018.4,-3969463.22,4395690.44,-0.5,6.59,-5.09
101277,118040208786976,2,10,1854,66018.14,43.801124,-120.6586165,5086.34,5105.54,1.73,1.55,0.87,1.28,0.76,-2353018.42,-3969462.88,4395690.18,-0.43,6.71,-4.89
101280,118040258005316,2,10,1854,66018.19,43.801124,-120.6586188,5085.96,5105.15,1.73,1.55,0.87,1.28,0.76,-2353018.44,-3969462.55,4395689.91,-0.47,6.67,-5.07
101282,118040308551478,2,10,1854,66018.24,43.8011242,-120.6586209,5085.57,5104.77,1.73,1.55,0.87,1.28,0.76,-2353018.43,-3969462.21,4395689.66,-0.22,6.83,-4.84
101285,118040357844409,2,10,1854,66018.29,43.8011244,-120.6586229,5085.16,5104.36,1.73,1.55,0.87,1.28,0.76,-2353018.41,-3969461.86,4395689.39,-0.4,6.82,-4.75
101287,118040414106312,2,10,1854,66018.34,43.8011246,-120.6586249,5084.77,5103.97,1.73,1.55,0.87,1.28,0.76,-2353018.4,-3969461.52,4395689.13,-0.23,6.9,-4.99
101290,118040457490181,2,10,1854,66018.39,43.8011248,-120.6586269,5084.37,5103.57,1.73,1.55,0.87,1.28,0.76,-2353018.38,-3969461.18,4395688.88,-0.32,6.65,-4.74
101292,118040507931162,2,10,1854,66018.44,43.801125,-120.658629,5083.96,5103.16,1.73,1.55,0.87,1.28,0.76,-2353018.36,-3969460.82,4395688.61,-0.15,6.99,-4.88
101295,118040557096073,2,10,1854,66018.49,43.8011254,-120.658631,5083.56,5102.76,1.73,1.55,0.87,1.28,0.76,-2353018.34,-3969460.47,4395688.36,-0.2,6.81,-4.76
101297,118040607840794,2,10,1854,66018.54,43.8011257,-120.658633,5083.15,5102.35,1.73,1.55,0.87,1.28,0.76,-2353018.32,-3969460.1,4395688.11,-0.04,7.07,-4.74
101300,118040656886417,2,10,1854,66018.59,43.8011262,-120.6586351,5082.75,5101.95,1.73,1.55,0.87,1.28,0.76,-2353018.3,-3969459.74,4395687.87,0.01,6.99,-4.8
101302,118040707257277,2,10,1854,66018.64,43.8011266,-120.6586372,5082.36,5101.56,1.73,1.55,0.87,1.28,0.76,-2353018.28,-3969459.39,4395687.63,-0.07,7.04,-4.69
101305,118040756503973,2,10,1854,66018.69,43.801127,-120.6586392,5081.97,5101.17,1.73,1.55,0.87,1.28,0.76,-2353018.26,-3969459.03,4395687.39,0.17,6.95,-4.78
101307,118040807034910,2,10,1854,66018.74,43.8011275,-120.6586412,5081.57,5100.77,1.73,1.55,0.87,1.28,0.76,-2353018.24,-3969458.67,4395687.15,0.09,6.91,-4.55
101310,118040856069148,2,10,1854,66018.79,43.8011279,-120.6586431,5081.18,5100.38,1.73,1.55,0.87,1.28,0.76,-2353018.21,-3969458.32,4395686.92,0.2,6.96,-4.6
101312,118040906625507,2,10,1854,66018.84,43.8011283,-120.6586452,5080.78,5099.98,1.73,1.55,0.87,1.28,0.76,-2353018.19,-3969457.96,4395686.68,0.21,6.98,-4.58
101315,118040955673993,2,10,1854,66018.89,43.8011288,-120.6586471,5080.38,5099.58,1.73,1.55,0.87,1.28,0.76,-2353018.16,-3969457.6,4395686.44,0.31,7.0,-4.56
101317,118041010992759,2,10,1854,66018.94,43.8011293,-120.658649,5080.0,5099.2,1.73,1.55,0.87,1.28,0.76,-2353018.13,-3969457.26,4395686.22,0.3,6.92,-4.5
101320,118041055763956,2,10,1854,66018.99,43.8011297,-120.6586508,5079.61,5098.81,1.73,1.55,0.87,1.28,0.76,-2353018.09,-3969456.91,4395685.98,0.42,6.81,-4.56
101322,118041106660023,2,10,1854,66019.04,43.8011302,-120.6586525,5079.22,5098.42,1.73,1.55,0.87,1.28,0.76,-2353018.05,-3969456.57,4395685.75,0.62,6.9,-4.58
101325,118041155495632,2,10,1854,66019.09,43.8011306,-120.6586542,5078.81,5098.01,1.73,1.55,0.87,1.28,0.76,-2353018.0,-3969456.22,4395685.5,0.45,6.95,-4.55
101327,118041205878995,2,10,1854,66019.14,43.8011311,-120.6586559,5078.43,5097.63,1.73,1.55,0.87,1.28,0.76,-2353017.96,-3969455.88,4395685.28,0.67,6.64,-4.46
101330,118041255130858,2,10,1854,66019.19,43.8011316,-120.6586575,5078.04,5097.24,1.73,1.55,0.87,1.28,0.76,-2353017.91,-3969455.53,4395685.04,0.75,6.91,-4.46
101332,118041305006894,2,10,1854,66019.24,43.8011322,-120.6586591,5077.67,5096.87,1.73,1.55,0.87,1.28,0.76,-2353017.86,-3969455.2,4395684.83,0.74,6.36,-4.17
101335,118041354792345,2,10,1854,66019.29,43.8011326,-120.6586606,5077.28,5096.48,1.73,1.55,0.87,1.28,0.76,-2353017.8,-3969454.87,4395684.6,0.88,6.7,-4.39
101337,118041404908564,2,10,1854,66019.34,43.8011331,-120.6586621,5076.9,5096.1,1.73,1.55,0.87,1.28,0.76,-2353017.75,-3969454.54,4395684.37,0.77,6.43,-4.3
101340,118041454458510,2,10,1854,66019.39,43.8011335,-120.6586635,5076.49,5095.69,1.73,1.55,0.87,1.28,0.76,-2353017.68,-3969454.21,4395684.12,1.18,6.51,-4.5
101342,118041510197651,2,10,1854,66019.44,43.8011338,-120.658665,5076.11,5095.31,1.73,1.55,0.87,1.28,0.76,-2353017.62,-3969453.88,4395683.88,0.61,6.08,-4.25
101345,118041567024221,2,10,1854,66019.49,43.8011341,-120.6586665,5075.71,5094.91,1.73,1.55,0.87,1.28,0.76,-2353017.57,-3969453.56,4395683.64,0.74,6.19,-4.56
101347,118041609794884,2,10,1854,66019.54,43.8011345,-120.6586679,5075.31,5094.51,1.73,1.55,0.87,1.28,0.76,-2353017.51,-3969453.23,4395683.39,1.08,6.19,-4.58
101350,118041659372976,2,10,1854,66019.59,43.801135,-120.658669,5074.88,5094.08,1.73,1.55,0.87,1.28,0.76,-2353017.4,-3969452.88,4395683.13,2.15,6.54,-4.7
101352,118041709241748,2,10,1854,66019.64,43.8011356,-120.6586699,5074.43,5093.63,1.73,1.55,0.87,1.28,0.76,-2353017.28,-3969452.52,4395682.87,2.16,6.56,-4.69
101355,118041758933542,2,10,1854,66019.69,43.801136,-120.658671,5074.0,5093.2,1.73,1.55,0.87,1.28,0.76,-2353017.18,-3969452.18,4395682.6,1.34,5.98,-4.5
101357,118041808986415,2,10,1854,66019.74,43.8011365,-120.658672,5073.59,5092.79,1.73,1.55,0.87,1.28,0.76,-2353017.08,-3969451.86,4395682.35,1.99,6.12,-4.54
101360,118041858528190,2,10,1854,66019.79,43.8011367,-120.658673,5073.17,5092.37,1.73,1.55,0.87,1.28,0.76,-2353016.99,-3969451.54,4395682.08,1.52,5.87,-4.67
101362,118041908575895,2,10,1854,66019.84,43.8011371,-120.6586737,5072.75,5091.95,1.73,1.55,0.87,1.28,0.76,-2353016.86,-3969451.22,4395681.82,1.65,5.91,-4.67
101365,118041958066127,2,10,1854,66019.89,43.8011372,-120.6586748,5072.33,5091.53,1.73,1.55,0.87,1.28,0.76,-2353016.78,-3969450.91,4395681.54,1.4,5.68,-4.82
101367,118042012449509,2,10,1854,66019.94,43.8011375,-120.6586754,5071.92,5091.12,1.73,1.55,0.87,1.28,0.76,-2353016.67,-3969450.61,4395681.28,1.51,5.72,-4.83
101370,118042057716927,2,10,1854,66019.99,43.8011375,-120.6586764,5071.52,5090.72,1.73,1.55,0.87,1.28,0.76,-2353016.58,-3969450.33,4395681.0,1.61,5.46,-5.07
101372,118042108742341,2,10,1854,66020.04,43.8011376,-120.6586771,5071.12,5090.32,1.73,1.55,0.87,1.28,0.76,-2353016.48,-3969450.04,4395680.74,1.98,5.59,-5.04
101375,118042157565449,2,10,1854,66020.09,43.8011376,-120.6586779,5070.73,5089.93,1.73,1.55,0.87,1.28,0.76,-2353016.39,-3969449.77,4395680.47,1.3,5.15,-5.1
101377,118042207860462,2,10,1854,66020.14,43.8011375,-120.6586787,5070.33,5089.53,1.73,1.55,0.87,1.28,0.76,-2353016.3,-3969449.49,4395680.18,1.91,5.6,-5.17
101380,118042256920611,2,10,1854,66020.19,43.8011375,-120.6586793,5069.92,5089.12,1.73,1.55,0.87,1.28,0.76,-2353016.19,-3969449.21,4395679.9,1.53,5.26,-5.24
101382,118042307507142,2,10,1854,66020.24,43.8011375,-120.6586798,5069.52,5088.72,1.73,1.55,0.87,1.28,0.76,-2353016.08,-3969448.94,4395679.62,2.06,5.24,-5.48
101385,118042356841348,2,10,1854,66020.29,43.8011374,-120.6586803,5069.11,5088.31,1.73,1.55,0.87,1.28,0.76,-2353015.97,-3969448.68,4395679.33,1.81,5.14,-5.54
101387,118042407053180,2,10,1854,66020.34,43.8011373,-120.6586808,5068.71,5087.91,1.73,1.55,0.87,1.28,0.76,-2353015.86,-3969448.41,4395679.04,1.8,5.09,-5.46
101390,118042456458066,2,10,1854,66020.39,43.8011371,-120.6586815,5068.31,5087.51,1.73,1.55,0.87,1.28,0.76,-2353015.77,-3969448.15,4395678.75,1.85,5.04,-5.54
101392,118042506638609,2,10,1854,66020.44,43.8011368,-120.6586823,5067.92,5087.12,1.73,1.55,0.87,1.28,0.76,-2353015.7,-3969447.89,4395678.46,1.03,4.67,-5.5
101395,118042555694429,2,10,1854,66020.49,43.8011366,-120.6586831,5067.54,5086.74,1.73,1.55,0.87,1.28,0.76,-2353015.62,-3969447.64,4395678.18,2.0,4.97,-5.76
101397,118042606380972,2,10,1854,66020.54,43.8011364,-120.6586836,5067.15,5086.35,1.73,1.55,0.87,1.28,0.76,-2353015.52,-3969447.39,4395677.89,2.07,4.82,-5.64
101400,118042655790118,2,10,1854,66020.59,43.8011362,-120.6586841,5066.75,5085.95,1.73,1.55,0.87,1.28,0.76,-2353015.41,-3969447.14,4395677.6,1.92,4.85,-5.7
101402,118042705839988,2,10,1854,66020.64,43.8011359,-120.6586846,5066.35,5085.55,1.73,1.55,0.87,1.28,0.76,-2353015.31,-3969446.89,4395677.3,2.01,4.77,-5.79
101405,118042755432328,2,10,1854,66020.69,43.8011357,-120.6586851,5065.98,5085.18,1.73,1.55,0.87,1.28,0.76,-2353015.22,-3969446.65,4395677.02,2.08,4.61,-5.6
101407,118042805470116,2,10,1854,66020.74,43.8011355,-120.6586856,5065.61,5084.81,1.73,1.55,0.87,1.28,0.76,-2353015.12,-3969446.41,4395676.75,1.98,4.74,-5.51
101410,118042855042761,2,10,1854,66020.79,43.8011352,-120.6586861,5065.23,5084.43,1.73,1.55,0.87,1.28,0.76,-2353015.03,-3969446.17,4395676.47,2.0,4.65,-5.71
101412,118042906568168,2,10,1854,66020.84,43.801135,-120.6586866,5064.89,5084.09,1.73,1.55,0.87,1.28,0.76,-2353014.95,-3969445.96,4395676.21,2.04,4.47,-5.51
101415,118042954570640,2,10,1854,66020.89,43.8011347,-120.658687,5064.52,5083.72,1.73,1.55,0.87,1.28,0.76,-2353014.85,-3969445.73,4395675.93,2.14,4.58,-5.74
101417,118043008919521,2,10,1854,66020.94,43.8011343,-120.6586874,5064.1,5083.3,1.73,1.55,0.87,1.28,0.76,-2353014.74,-3969445.47,4395675.61,2.23,4.97,-6.33
101420,118043054252032,2,10,1854,66020.99,43.801134,-120.6586877,5063.71,5082.91,1.73,1.55,0.87,1.28,0.76,-2353014.63,-3969445.24,4395675.31,2.13,4.7,-5.95
101422,118043111177776,2,10,1854,66021.04,43.8011336,-120.658688,5063.35,5082.55,1.73,1.55,0.87,1.28,0.76,-2353014.53,-3969445.03,4395675.04,2.27,4.59,-5.9
101425,118043159764960,2,10,1854,66021.09,43.8011334,-120.6586882,5063.0,5082.2,1.73,1.55,0.87,1.28,0.76,-2353014.43,-3969444.82,4395674.78,2.29,4.61,-5.81
101427,118043209650424,2,10,1854,66021.14,43.8011332,-120.6586884,5062.68,5081.88,1.73,1.55,0.87,1.28,0.76,-2353014.33,-3969444.63,4395674.54,2.08,4.27,-5.26
101430,118043259416389,2,10,1854,66021.19,43.8011328,-120.6586887,5062.3,5081.5,1.73,1.55,0.87,1.28,0.76,-2353014.23,-3969444.4,4395674.25,2.25,4.52,-5.52
101432,118043309438183,2,10,1854,66021.24,43.8011326,-120.6586889,5061.91,5081.11,1.73,1.55,0.87,1.28,0.76,-2353014.11,-3969444.17,4395673.96,2.19,4.51,-5.69
101435,118043358955723,2,10,1854,66021.29,43.8011323,-120.6586891,5061.51,5080.71,1.73,1.55,0.87,1.28,0.76,-2353013.98,-3969443.93,4395673.66,2.26,4.64,-5.69
101437,118043409506565,2,10,1854,66021.34,43.8011319,-120.6586893,5061.13,5080.33,1.73,1.55,0.87,1.28,0.76,-2353013.87,-3969443.71,4395673.37,1.83,4.15,-5.6
101440,118043458549952,2,10,1854,66021.39,43.8011316,-120.6586894,5060.77,5079.97,1.73,1.55,0.87,1.28,0.76,-2353013.76,-3969443.51,4395673.09,2.04,4.32,-5.33
101442,118043508595702,2,10,1854,66021.44,43.8011314,-120.6586895,5060.37,5079.57,1.73,1.55,0.87,1.28,0.76,-2353013.63,-3969443.27,4395672.8,2.41,4.8,-5.63
101445,118043558039001,2,10,1854,66021.49,43.8011313,-120.6586896,5060.01,5079.21,1.73,1.55,0.87,1.28,0.76,-2353013.5,-3969443.05,4395672.54,2.2,4.57,-5.3
101447,118043608243360,2,10,1854,66021.54,43.8011311,-120.6586898,5059.64,5078.84,1.73,1.55,0.87,1.28,0.76,-2353013.39,-3969442.82,4395672.26,1.75,4.22,-5.28
101450,118043657741344,2,10,1854,66021.59,43.8011308,-120.65869,5059.29,5078.49,1.73,1.55,0.87,1.28,0.76,-2353013.29,-3969442.61,4395672.0,2.02,4.41,-5.28
101452,118043708117163,2,10,1854,66021.64,43.8011306,-120.6586902,5058.92,5078.12,1.73,1.55,0.87,1.28,0.76,-2353013.18,-3969442.39,4395671.73,2.38,4.59,-5.24
101455,118043757390468,2,10,1854,66021.69,43.8011304,-120.6586905,5058.55,5077.75,1.73,1.55,0.87,1.28,0.76,-2353013.06,-3969442.16,4395671.45,2.1,4.63,-5.16
101457,118043807388446,2,10,1854,66021.74,43.8011302,-120.6586907,5058.16,5077.36,1.73,1.55,0.87,1.28,0.76,-2353012.94,-3969441.92,4395671.17,2.4,4.92,-5.46
101460,118043856946844,2,10,1854,66021.79,43.8011301,-120.6586909,5057.77,5076.97,1.73,1.55,0.87,1.28,0.76,-2353012.82,-3969441.68,4395670.9,2.32,4.86,-5.13
101462,118043907481342,2,10,1854,66021.84,43.8011299,-120.6586913,5057.38,5076.58,1.72,1.55,0.87,1.28,0.76,-2353012.71,-3969441.43,4395670.61,2.22,5.08,-5.39
101465,118043956802419,2,10,1854,66021.89,43.8011299,-120.6586916,5057.0,5076.2,1.72,1.55,0.87,1.28,0.76,-2353012.59,-3969441.19,4395670.34,2.46,4.91,-5.24
101467,118044011577820,2,10,1854,66021.94,43.8011297,-120.6586919,5056.57,5075.77,1.72,1.55,0.87,1.28,0.76,-2353012.46,-3969440.92,4395670.04,2.44,5.19,-5.34
101470,118044060131131,2,10,1854,66021.99,43.8011297,-120.6586922,5056.17,5075.37,1.72,1.55,0.87,1.28,0.76,-2353012.33,-3969440.66,4395669.75,2.12,5.03,-5.24
101472,118044106663445,2,10,1854,66022.04,43.8011298,-120.6586925,5055.76,5074.96,1.72,1.55,0.87,1.28,0.76,-2353012.2,-3969440.39,4395669.47,2.65,5.24,-5.3
101475,118044156136426,2,10,1854,66022.09,43.8011299,-120.6586929,5055.35,5074.55,1.72,1.55,0.87,1.28,0.76,-2353012.07,-3969440.11,4395669.2,2.25,5.19,-5.11
101477,118044206301744,2,10,1854,66022.14,43.80113,-120.6586932,5054.95,5074.15,1.72,1.55,0.87,1.28,0.76,-2353011.95,-3969439.84,4395668.94,2.5,5.36,-5.21
101480,118044255799659,2,10,1854,66022.19,43.8011301,-120.6586937,5054.55,5073.75,1.72,1.55,0.87,1.28,0.76,-2353011.83,-3969439.57,4395668.67,2.38,5.3,-5.1
101482,118044305851205,2,10,1854,66022.24,43.8011302,-120.6586942,5054.15,5073.35,1.72,1.55,0.87,1.28,0.76,-2353011.71,-3969439.3,4395668.39,2.26,5.25,-5.12
101485,118044355408834,2,10,1854,66022.29,43.8011303,-120.6586945,5053.76,5072.96,1.72,1.55,0.87,1.28,0.76,-2353011.58,-3969439.03,4395668.13,2.46,5.37,-5.11
101487,118044405446132,2,10,1854,66022.34,43.8011304,-120.6586949,5053.36,5072.56,1.72,1.55,0.87,1.28,0.76,-2353011.45,-3969438.75,4395667.87,2.33,5.42,-5.08
101490,118044455046434,2,10,1854,66022.39,43.8011306,-120.6586953,5052.96,5072.16,1.72,1.55,0.87,1.28,0.76,-2353011.33,-3969438.49,4395667.61,2.28,5.37,-4.98
101492,118044505004184,2,10,1854,66022.44,43.8011308,-120.6586957,5052.56,5071.76,1.72,1.55,0.87,1.28,0.76,-2353011.21,-3969438.2,4395667.35,2.3,5.52,-4.88
101495,118044554588632,2,10,1854,66022.49,43.801131,-120.6586962,5052.18,5071.38,1.72,1.55,0.87,1.28,0.76,-2353011.09,-3969437.93,4395667.1,2.37,5.57,-4.88
